threshold,group,accuracy,fpr,fnr
0.36000000000000015,B,0.98,0.0,0.02
0.36000000000000015,C,0.9815157116451017,0.0,0.018484288354898338
0.36000000000000015,D,0.9757575757575757,0.0,0.024242424242424242
0.36000000000000015,E,0.9929078014184397,0.0,0.0070921985815602835
0.36000000000000015,F,0.956989247311828,0.0,0.043010752688172046
0.36000000000000015,G,0.9914255091103966,0.0,0.00857449088960343
0.36000000000000015,H,0.9965635738831615,0.0,0.003436426116838488
0.36000000000000015,I,1.0,0.0,0.0
0.36000000000000015,J,0.9853076216712581,0.0,0.014692378328741965
0.36000000000000015,K,0.9827586206896551,0.0,0.017241379310344827
0.36000000000000015,L,0.9880597014925373,0.0,0.011940298507462687
